sentence_id;words;labels
1295;Mismatch;I-ISSUE
1295;.;O
1900;Aircraft;B-COMPONENT
1900;antenna;I-COMPONENT
1900;satellite;B-FUNCTION
1900;signal;I-FUNCTION
1900;searching;O
1900;error;B-ISSUE
1900;.;O
1900;Fly;O
1900;with;O
1900;caution;O
2256;Warning;O
2256;:;O
2256;Aircraft;B-COMPONENT
2256;is;O
2256;less;O
2256;than;O
2256;nnn;O
2256;(minimum);O
2256;away;O
2256;from;O
2256;the;O
2256;object;O
2256;below;O
2200;Propeller;B-COMPONENT
2200;guard;I-COMPONENT
2200;or;O
2200;extra;O
2200;payload;O
2200;detected;O
2200;.;O
2200;Flight;O
2200;performance;O
2200;will;O
2200;be;O
2200;affected;O
2200;.;O
2200;Fly;O
2200;with;O
2200;caution;O
2094;Excessive;B-ISSUE
2094;gimbal;I-ISSUE
2094;vibration;I-ISSUE
2094;.;O
2094;Check;O
2094;whether;O
2094;gimbal;B-COMPONENT
2094;can;O
2094;rotate;O
2094;freely;O
2082;Downward;B-COMPONENT
2082;infrared;I-COMPONENT
2082;sensor;I-COMPONENT
2082;failure;O
2082;.;O
2082;Land;B-ACTION
2082;as;O
2082;soon;O
2082;as;O
2082;possible;O
2090;Ensure;O
2090;control;B-COMPONENT
2090;sticks;I-COMPONENT
2090;are;O
2090;centered;O
2090;during;O
2090;takeoff;B-ACTION
1933;Aircraft;B-COMPONENT
1933;processor;I-COMPONENT
1933;chip;I-COMPONENT
1933;overheated;B-ISSUE
1933;.;O
1933;Power;O
1933;off;O
1933;aircraft;B-COMPONENT
1933;and;O
1933;wait;O
1933;for;O
1933;temperature;B-PARAMETER
1933;to;O
1933;return;O
1933;to;O
1933;normal;O
2008;Camera;B-ISSUE
2008;storage;I-ISSUE
2008;full;I-ISSUE
1976;Barometer;B-COMPONENT
1976;initialization;O
1976;failed;O
1976;.;O
1976;Restart;O
1976;aircraft;B-COMPONENT
2105;Extra;B-ISSUE
2105;payload;I-ISSUE
2105;detected;O
2105;.;O
2105;Return;O
2105;the;O
2105;aircraft;B-COMPONENT
2105;to;O
2105;an;O
2105;area;O
2105;nearby;O
2105;the;O
2105;home;B-PARAMETER
2105;point;I-PARAMETER
2105;promptly;O
2105;to;O
2105;ensure;O
2105;flight;O
2105;safety;O
2049;Compass;B-ISSUE
2049;Error;I-ISSUE
2049;.;O
2049;Compass;B-COMPONENT
2049;disconnected;O
2250;Video;B-FUNCTION
2250;cache;I-FUNCTION
2250;has;O
2250;stopped;O
2250;because;O
2250;there;O
2250;is;O
2250;not;O
2250;enough;O
2250;storage;O
2250;space;O
2250;.;O
2250;You;O
2250;can;O
2250;enable;O
2250;Auto;B-FUNCTION
2250;Cache;I-FUNCTION
2250;Clear;I-FUNCTION
2250;or;O
2250;manually;O
2250;delete;O
2250;cache;O
2250;to;O
2250;get;O
2250;enough;O
2250;space;O
2004;Camera;B-COMPONENT
2004;RCAM;I-COMPONENT
2004;not;O
2004;connected;O
2004;.;O
2004;Image;O
2004;quality;O
2004;affected;O
2004;.;O
2004;Contact;O
2004;DJI;O
2004;Support;O
2004;for;O
2004;assistance;O
2134;GPS;B-FUNCTION
2134;signal;I-FUNCTION
2134;weak;O
2134;.;O
2134;Hovering;O
2134;unstable;O
2134;.;O
2134;Fly;O
2134;with;O
2134;caution;O
1940;Aircraft;B-COMPONENT
1940;unable;O
1940;to;O
1940;return;B-ACTION
1940;to;I-ACTION
1940;home;I-ACTION
1940;automatically;O
1940;.;O
1940;Lower;O
1940;altitude;B-PARAMETER
1940;immediately;O
1940;and;O
1940;return;B-ACTION
1940;to;I-ACTION
1940;home;I-ACTION
1940;manually;O
2159;Manned;B-COMPONENT
2159;aircraft;I-COMPONENT
2159;approaching;O
2159;.;O
2159;Fly;O
2159;at;O
2159;a;O
2159;safe;O
2159;altitude;B-PARAMETER
2198;Propeller;B-COMPONENT
2198;Fell;O
2198;Off;O
2198;.;O
2198;Motor;B-COMPONENT
2198;idle;O
2198;.;O
2198;Check;O
2198;whether;O
2198;propellers;B-COMPONENT
2198;are;O
2198;installed;O
2040;Compass;B-COMPONENT
2040;data;O
2040;error;O
2040;.;O
2040;Please;O
2040;contact;O
2040;DJI;O
2040;Support;O
2119;Forward;B-COMPONENT
2119;vision;I-COMPONENT
2119;sensor;I-COMPONENT
2119;error;O
2119;.;O
2119;Contact;O
2119;DJI;O
2119;Support;O
2119;for;O
2119;assistance;O
2048;Compass;B-ISSUE
2048;Error;I-ISSUE
2048;.;O
2048;Compass;B-PARAMETER
2048;direction;I-PARAMETER
2048;is;O
2048;not;O
2048;the;O
2048;same;O
2048;with;O
2048;IMU;B-PARAMETER
2268;Weak;B-ISSUE
2268;signal;I-ISSUE
2268;.;O
2268;Adjust;O
2268;antennas;B-COMPONENT
2006;Camera;B-PARAMETER
2006;Settings;I-PARAMETER
2006;ActiveTrack;B-STATE
2006;Optimized;O
2053;Compass;B-ISSUE
2053;Error;I-ISSUE
2053;.;O
2053;Compass;B-ISSUE
2053;interference;I-ISSUE
2053;.;O
2053;Please;O
2053;move;O
2053;the;O
2053;aircraft;B-COMPONENT
2053;away;O
2053;from;O
2053;potential;O
2053;interference;O
2053;source;O
2053;or;O
2053;calibrate;O
2053;the;O
2053;compass;B-COMPONENT
1895;AE;B-FUNCTION
1895;Locked;O
1895;.;O
1895;Metering;O
1895;disabled;O
2058;Compass;B-ISSUE
2058;interference;I-ISSUE
2058;.;O
2058;Please;O
2058;move;O
2058;the;O
2058;aircraft;O
2058;away;O
2058;from;O
2058;potential;O
2058;interference;O
2058;source;O
2058;or;O
2058;calibrate;O
2058;the;O
2058;compass;B-COMPONENT
1962;At;O
1962;least;O
1962;two;O
1962;Waypoints;B-PARAMETER
1962;are;O
1962;needed;O
2037;Color;O
2037;display;O
2037;in;O
2037;Liveview;B-FUNCTION
2037;is;O
2037;enhanced;O
2037;.;O
2037;Videos;O
2037;and;O
2037;photos;O
2037;will;O
2037;still;O
2037;be;O
2037;shot;O
2037;in;O
2037;D-Log;B-STATE
2037;mode;I-STATE
2009;Cancel;B-ISSUE
2009;Landing;I-ISSUE
2009;Failed;I-ISSUE
2098;Exited;O
2098;Hyperlapse;B-STATE
2098;mode;I-STATE
2190;Pano;B-ACTION
2190;successful;O
2060;Critical;B-ISSUE
2060;Low;I-ISSUE
2060;Battery;I-ISSUE
2178;No;B-ISSUE
2178;GPS;I-ISSUE
2178;signal;I-ISSUE
2178;.;O
2178;Aircraft;B-COMPONENT
2178;unable;O
2178;to;O
2178;hover;O
2178;.;O
2178;Fly;O
2178;with;O
2178;caution;O
1934;Aircraft;B-COMPONENT
1934;processor;I-COMPONENT
1934;overheated;B-ISSUE
1934;.;O
1934;Automatically;O
1934;returning;B-ACTION
1934;to;I-ACTION
1934;home;I-ACTION
2091;Entered;O
2091;Cruise;B-STATE
2091;Control;I-STATE
2091;mode;I-STATE
2091;.;O
2091;Press;O
2091;C1;O
2091;or;O
2091;C2;O
2091;to;O
2091;exit;O
2087;Drone;B-COMPONENT
2087;is;O
2087;Vibrating;O
2264;Waypoint;B-ACTION
2264;Mission;I-ACTION
2264;Resumed;O
2226;Signal;B-ISSUE
2226;Lost;I-ISSUE
2226;.;O
2226;Aircraft;O
2226;returning;O
2226;to;O
2226;Home;B-PARAMETER
2226;Point;I-PARAMETER
2172;Motor;B-COMPONENT
2172;Obstructed;O
2172;.;O
2172;Propulsion;O
2172;output;O
2172;is;O
2172;limited;O
2172;to;O
2172;ensure;O
2172;the;O
2172;health;O
2172;of;O
2172;the;O
2172;battery;B-COMPONENT
2061;Critical;B-ISSUE
2061;low;I-ISSUE
2061;battery;I-ISSUE
2061;voltage;O
2222;SD;B-COMPONENT
2222;card;I-COMPONENT
2222;malfunction;O
2222;.;O
2222;Change;O
2222;card;B-COMPONENT
2109;Failed;O
2109;to;O
2109;take;B-ACTION
2109;off;I-ACTION
2109;.;O
2109;Check;O
2109;the;O
2109;USB;B-PARAMETER
2109;connection;I-PARAMETER
2109;with;O
2109;aircraft;B-COMPONENT
2109;.;O
2109;Contact;O
2109;DJI;O
2109;Support;O
2109;if;O
2109;this;O
2109;error;O
2109;persists;O
2109;after;O
2109;restarting;O
2005;Camera;B-COMPONENT
2005;sensor;I-COMPONENT
2005;error;O
2005;Hardware;B-ISSUE
2005;malfunction;I-ISSUE
2005;:;O
2005;Contact;O
2005;DJI;O
2005;Support;O
2005;to;O
2005;arrange;O
2005;for;O
2005;repairs;O
2167;Motor;B-COMPONENT
2167;is;O
2167;Blocked;O
1942;Aircraft;B-COMPONENT
1942;will;O
1942;not;O
1942;enter;O
1942;S-mode;B-STATE
1942;if;O
1942;powered;O
1942;on;O
1942;with;O
1942;the;O
1942;remote;B-COMPONENT
1942;controller;I-COMPONENT
1942;set;O
1942;to;O
1942;S-mode;B-STATE
1942;.;O
1942;Please;O
1942;switch;O
1942;to;O
1942;Normal;B-STATE
1942;mode;I-STATE
1942;,;O
1942;then;O
1942;back;O
1942;to;O
1942;S-mode;B-STATE
1942;to;O
1942;enable;O
1942;it;O
1892;ActiveTrack;B-STATE
1892;Flight;O
1892;Paused;O
2024;Can;O
2024;not;O
2024;track;O
2024;subject;O
2024;:;O
2024;No;O
2024;image;O
2024;.;O
2024;Please;O
2024;retry;O
2018;Can;O
2018;not;O
2018;start;O
2018;Self-Timer;B-FUNCTION
2018;.;O
2018;Exposure;O
2018;time;O
2018;is;O
2018;too;O
2018;long;O
2179;No;B-ISSUE
2179;GPS;I-ISSUE
2179;signal;I-ISSUE
2179;.;O
2179;Unable;O
2179;to;O
2179;hover;O
2179;.;O
2179;Fly;O
2179;with;O
2179;caution;O
2253;Vision;B-FUNCTION
2253;systems;I-FUNCTION
2253;and;O
2253;obstacle;B-FUNCTION
2253;avoidance;I-FUNCTION
2253;disabled;O
1919;Aircraft;B-COMPONENT
1919;in;O
1919;Restricted;O
1919;Zones;O
1919;.;O
1919;Check;O
1919;map;B-FUNCTION
1919;to;O
1919;find;O
1919;Recommended;O
1919;Zones;O
2041;Compass;B-PARAMETER
2041;direction;I-PARAMETER
2041;is;O
2041;not;O
2041;the;O
2041;same;O
2041;with;O
2041;IMU;B-PARAMETER
2056;Compass;B-ISSUE
2056;Error;I-ISSUE
2056;.;O
2056;Magnetic;B-ISSUE
2056;Filed;I-ISSUE
2056;Interference;I-ISSUE
2056;.;O
2056;Exit;O
2056;P-GPS;B-STATE
2056;Mode;I-STATE
2185;Object;O
2185;too;O
2185;close;O
2185;to;O
2185;laser;B-COMPONENT
2185;rangefinder;I-COMPONENT
2241;The;O
2241;aircraft;B-COMPONENT
2241;is;O
2241;flying;O
2241;back;O
2241;to;O
2241;the;O
2241;start;B-PARAMETER
2241;point;I-PARAMETER
2047;Compass;B-ISSUE
2047;Error;I-ISSUE
2047;.;O
2047;Compass;B-COMPONENT
2047;data;O
2047;error;O
2047;.;O
2047;Please;O
2047;contact;O
2047;DJI;O
2047;Support;O
2047;.;O
2047;Compass;B-COMPONENT
2047;disconnected;O
1916;Aircraft;B-COMPONENT
1916;in;O
1916;high;B-ISSUE
1916;interference;I-ISSUE
1916;environment;O
1916;.;O
1916;Fly;O
1916;with;O
1916;caution;O
2247;Unable;O
2247;to;O
2247;take;B-ACTION
2247;off;I-ACTION
1912;Aircraft;B-FUNCTION
1912;GPS;I-FUNCTION
1912;signal;I-FUNCTION
1912;too;O
1912;weak;O
1912;.;O
1912;Home;B-PARAMETER
1912;Point;I-PARAMETER
1912;not;O
1912;updated;O
1893;ActiveTrack;B-STATE
1893;Flight;O
1893;Stopped;O
1893;Aircraft;B-COMPONENT
1893;Entering;O
1893;Restricted;O
1893;Area;O
2031;Capture;O
2031;Failed;O
2031;Shooting;O
2031;is;O
2031;currently;O
2031;not;O
2031;permitted;O
2262;Warning;O
2262;:;O
2262;Motor;B-ISSUE
2262;Overloaded;I-ISSUE
2262;.;O
2262;Aircraft;B-COMPONENT
2262;will;O
2262;decelerate;O
2262;to;O
2262;ensure;O
2262;safety;O
2184;Not;O
2184;Enough;O
2184;Force/ESC;B-ISSUE
2184;Error;I-ISSUE
1970;Auxiliary;B-COMPONENT
1970;Bottom;I-COMPONENT
1970;Light;I-COMPONENT
1970;turned;O
1970;off;O
2215;Restart;O
2215;aircraft;B-COMPONENT
2215;and;O
2215;DJI;O
2215;Fly;O
2106;Failed;O
2106;to;O
2106;cancel;O
2106;landing;B-ACTION
2231;Strong;B-ISSUE
2231;Interference;I-ISSUE
2231;to;O
2231;Remote;B-COMPONENT
2231;Controller;I-COMPONENT
2231;.;O
2231;Signal;O
2231;interruption;O
2231;maybe;O
2231;more;O
2231;likely;O
2231;.;O
2231;Fly;O
2231;with;O
2231;caution;O
2150;Landing;B-COMPONENT
2150;gear;I-COMPONENT
2150;function;O
2150;restored;O
2232;Strong;O
2232;Remote;B-COMPONENT
2232;Controller;I-COMPONENT
2232;Interference;B-ISSUE
2025;Can;O
2025;not;O
2025;track;O
2025;subject;O
2025;:;O
2025;Subject;O
2025;too;O
2025;Large;O
2025;.;O
2025;Move;O
2025;Away;O
2025;and;O
2025;retry;O
1923;Aircraft;B-COMPONENT
1923;is;O
1923;landing;B-ACTION
1923;due;O
1923;to;O
1923;low;B-ISSUE
1923;voltage;I-ISSUE
1923;,;O
1923;which;O
1923;can;O
1923;not;O
1923;be;O
1923;stopped;O
1923;.;O
1923;You;O
1923;can;O
1923;decelerate;O
1923;the;O
1923;descending;B-PARAMETER
1923;speed;I-PARAMETER
1923;and;O
1923;avoid;O
1923;obstacles;O
1923;using;O
1923;sticks;B-COMPONENT
2050;Compass;B-ISSUE
2050;Error;I-ISSUE
2050;.;O
2050;Compass;B-ISSUE
2050;error;I-ISSUE
2050;Solution;O
2050;:;O
2050;Move;O
2050;away;O
2050;from;O
2050;ground;O
2050;magnetic;O
2050;interference;O
1952;Another;O
1952;aircraft;B-COMPONENT
1952;is;O
1952;nearby;O
1952;.;O
1952;Another;O
1952;aircraft;B-COMPONENT
1952;is;O
1952;approaching;O
1952;.;O
1952;Descend;O
1952;as;O
1952;soon;O
1952;as;O
1952;possible;O
2065;Critical;B-ISSUE
2065;low;I-ISSUE
2065;battery;I-ISSUE
2065;.;O
2065;Recharge;O
2065;promptly;O
2202;Propellers;B-COMPONENT
2202;not;O
2202;installed;O
1987;Battery;B-PARAMETER
1987;power;I-PARAMETER
1987;limit;I-PARAMETER
1987;will;O
1987;automatically;O
1987;reduce;O
1987;the;O
1987;aircraft's;O
1987;mobility;O
1987;to;O
1987;ensure;O
1987;flight;O
1987;safety;O
2097;Exited;O
2097;Cruise;B-STATE
2097;Control;I-STATE
2097;mode;I-STATE
1946;Altitude;B-PARAMETER
1946;Zone;I-PARAMETER
1946;nnn;O
1888;Account;O
1888;not;O
1888;logged;O
1888;in;O
1888;.;O
1888;Flight;B-PARAMETER
1888;altitude;I-PARAMETER
1888;and;O
1888;distance;O
1888;restricted;O
1888;to;O
1888;nnn;O
1888;and;O
1888;nnn;O
1888;.;O
1888;Check;O
1888;and;O
1888;log;O
1888;in;O
2199;Propeller;B-COMPONENT
2199;Guard;I-COMPONENT
2199;Mounted;O
2199;Propeller;B-COMPONENT
2199;Guard;I-COMPONENT
2199;mounted;O
2199;.;O
2199;Forward;B-FUNCTION
2199;Obstacle;I-FUNCTION
2199;Sensing;I-FUNCTION
2199;will;O
2199;be;O
2199;automatically;O
2199;switched;O
2199;off;O
2240;Target;B-ISSUE
2240;lost;I-ISSUE
2240;.;O
2240;QuickShots;B-FUNCTION
2240;stopped;O
2206;Recharge;O
2206;promptly;O
1955;API;B-FUNCTION
1955;Automatic;I-FUNCTION
1955;Return;I-FUNCTION
1955;Home;I-FUNCTION
2116;Fly;O
2116;with;O
2116;caution;O
2116;.;O
2116;Compass;B-ISSUE
2116;abnormal;I-ISSUE
2116;Solution;O
2116;:;O
2116;1;O
2116;.;O
2116;Ensure;O
2116;there;O
2116;are;O
2116;no;O
2116;magnets;O
2116;or;O
2116;metal;O
2116;objects;O
2116;near;O
2116;the;O
2116;aircraft;B-COMPONENT
2116;.;O
2116;The;O
2116;ground;O
2116;or;O
2116;walls;O
2116;may;O
2116;contain;O
2116;metal;O
2116;.;O
2116;Move;O
2116;away;O
2116;from;O
2116;sources;O
2116;of;O
2116;interference;O
2116;before;O
1932;Aircraft;B-PARAMETER
1932;power;I-PARAMETER
1932;insufficient;B-ISSUE
1932;.;O
1932;Fly;O
1932;with;O
1932;caution;O
2133;GPS;B-FUNCTION
2133;signal;I-FUNCTION
2133;weak;O
2133;.;O
2133;Fly;O
2133;with;O
2133;caution;O
2133;.;O
2133;Aircraft;B-COMPONENT
2133;in;O
2133;Altitude;O
2133;Zone;O
2133;.;O
2133;Max;B-PARAMETER
2133;altitude;I-PARAMETER
2133;set;O
2133;to;O
2133;nnn;O
2145;IMU;B-PARAMETER
2145;calibration;O
2145;required;O
2145;.;O
2145;Calibrate;O
2145;IMU;B-PARAMETER
2251;Vision;B-FUNCTION
2251;sensor;I-FUNCTION
2251;error;O
2251;.;O
2251;Contact;O
2251;DJI;O
2251;Support;O
2251;for;O
2251;assistance;O
2219;RTK;B-FUNCTION
2219;signal;I-FUNCTION
2219;weak;O
2219;.;O
2219;Move;O
2219;to;O
2219;an;O
2219;open;O
2219;area;O
2219;for;O
2219;takeoff;B-ACTION
2219;or;O
2219;turn;O
2219;off;O
2219;RTK;B-FUNCTION
2271;Your;O
2271;aircraft;B-COMPONENT
2271;is;O
2271;at;O
2271;the;O
2271;boundary;O
2271;of;O
2271;an;O
2271;Authorization;O
2271;Zone;O
2271;.;O
2271;Please;O
2271;fly;O
2271;away;O
2271;with;O
2271;caution;O
2066;Critical;B-ISSUE
2066;low;I-ISSUE
2066;battery;I-ISSUE
2066;.;O
2066;Return;B-ACTION
2066;to;I-ACTION
2066;home;I-ACTION
2066;or;O
2066;land;B-ACTION
2066;promptly;O
2131;GPS;B-FUNCTION
2131;module;I-FUNCTION
2131;error;O
2131;.;O
2131;Restart;O
2131;aircraft;B-COMPONENT
2032;Capture;O
2032;Failed;O
2032;Stick;O
2032;movement;O
2032;detected;O
2032;.;O
2032;Panorama;O
2032;has;O
2032;stopped;O
2212;Remote;B-PARAMETER
2212;ID;I-PARAMETER
2212;error;O
2212;.;O
2212;Connect;O
2212;to;O
2212;network;O
2212;to;O
2212;obtain;O
2212;mobile;B-PARAMETER
2212;device;I-PARAMETER
2212;location;I-PARAMETER
2212;.;O
2212;Flying;O
2212;without;O
2212;broadcasting;O
2212;required;O
2212;remote;B-PARAMETER
2212;ID;I-PARAMETER
2212;messages;O
2212;may;O
2212;violate;O
2212;local;O
2212;regulations;O
1931;Aircraft;B-PARAMETER
1931;pitch;I-PARAMETER
1931;angle;I-PARAMETER
1931;too;O
1931;large;O
1931;.;O
1931;Ensure;O
1931;aircraft;B-COMPONENT
1931;is;O
1931;level;B-STATE
1931;before;O
1931;taking;O
1931;off;O
2171;Motor;B-COMPONENT
2171;nnn;O
2171;stalled;O
2171;.;O
2171;Land;O
2171;aircraft;B-COMPONENT
2171;immediately;O
1999;Calibration;O
1999;target;O
1999;not;O
1999;far;O
1999;away;O
1999;enough;O
1999;.;O
1999;Please;O
1999;calibrate;O
1999;using;O
1999;infinity;O
2263;Waypoint;B-ACTION
2263;Mission;I-ACTION
2263;Paused;O
2078;Downlink;B-FUNCTION
2078;data;O
2078;connection;O
2078;lost;O
2078;for;O
2078;nnn;O
2078;seconds;O
1915;Aircraft;B-COMPONENT
1915;in;O
1915;Authorization;O
1915;Zone;O
1915;.;O
1915;Unable;O
1915;to;O
1915;take;B-ACTION
1915;off;I-ACTION
1915;before;O
1915;unlocking;O
2257;Warning;O
2257;:;O
2257;Battery;B-PARAMETER
2257;Temperature;I-PARAMETER
2257;Below;O
2257;15�C;O
2257;(59F);O
2257;.;O
2257;Warm;O
2257;battery;B-COMPONENT
2257;to;O
2257;above;O
2257;25�C;O
2257;(77F);O
2257;before;O
2257;flying;O
2164;Min;B-PARAMETER
2164;Waypoint;I-PARAMETER
2164;Distance;I-PARAMETER
2164;:;O
2164;nnn;O
2121;GEO;O
2121;:;O
2121;You;O
2121;are;O
2121;in;O
2121;a;O
2121;Warning;O
2121;Zone;O
2121;(;O
2121;Airport;O
2121;Class;O
2121;Airspace;O
2121;Unpaved;O
2121;Airports;O
2121;Power;O
2121;Plant;O
2121;);O
2121;.;O
2121;Fly;O
2121;with;O
2121;caution;O
2154;Loading;O
2154;database;O
2154;failed;O
2154;.;O
2154;Geo-awareness;B-FUNCTION
2154;function;I-FUNCTION
2154;degraded;O
2125;Gimbal;B-COMPONENT
2125;motor;I-COMPONENT
2125;overloaded;O
2125;.;O
2125;Check;O
2125;whether;O
2125;gimbal;B-COMPONENT
2125;can;O
2125;rotate;O
2125;freely;O
1980;Battery;B-ISSUE
1980;communication;I-ISSUE
1980;malfunction;I-ISSUE
1980;.;O
1980;Reinstall;O
1980;battery;B-COMPONENT
1980;.;O
1980;If;O
1980;the;O
1980;issue;O
1980;persists;O
1980;,;O
1980;replace;O
1980;battery;B-COMPONENT
1907;Aircraft;B-FUNCTION
1907;flight;I-FUNCTION
1907;control;I-FUNCTION
1907;obtained;O
1907;by;O
1907;remote;B-COMPONENT
1907;controller;I-COMPONENT
1907;A;O
1918;Aircraft;B-COMPONENT
1918;in;O
1918;Restricted;O
1918;Zone;O
1918;.;O
1918;Unable;O
1918;to;O
1918;take;B-ACTION
1918;off;I-ACTION
1918;.;O
1918;Check;O
1918;map;B-FUNCTION
1918;to;O
1918;find;O
1918;Recommended;O
1918;Zones;O
1906;Aircraft;B-FUNCTION
1906;flight;I-FUNCTION
1906;control;I-FUNCTION
1906;locked;O
1957;Approaching;O
1957;a;O
1957;No-Fly;B-PARAMETER
1957;Zone;I-PARAMETER
1957;.;O
1957;RTH;B-ACTION
1957;may;O
1957;be;O
1957;affected;O
1957;.;O
1957;Fly;O
1957;with;O
1957;caution;O
2158;Low;B-ISSUE
2158;power;I-ISSUE
2158;,;O
2158;please;O
2158;replace;O
2158;the;O
2158;battery;B-COMPONENT
1925;Aircraft;B-COMPONENT
1925;is;O
1925;returning;O
1925;to;O
1925;the;O
1925;starting;B-PARAMETER
1925;point;I-PARAMETER
2124;Gimbal;B-PARAMETER
2124;IMU;I-PARAMETER
2124;data;O
2124;error;O
2124;.;O
2124;Contact;O
2124;DJI;O
2124;Support;O
2124;for;O
2124;assistance;O
2063;Critical;B-ISSUE
2063;low;I-ISSUE
2063;battery;I-ISSUE
2063;.;O
2063;Aircraft;B-COMPONENT
2063;landing;B-ACTION
2063;automatically;O
1924;Aircraft;B-COMPONENT
1924;is;O
1924;returning;O
1924;to;O
1924;the;O
1924;Home;B-PARAMETER
1924;Point;I-PARAMETER
1924;.;O
1924;RTH;B-PARAMETER
1924;Altitude;I-PARAMETER
1924;is;O
1924;nnn;O
1924;.;O
1924;You;O
1924;can;O
1924;reset;O
1924;the;O
1924;RTH;B-PARAMETER
1924;Altitude;I-PARAMETER
1924;in;O
1924;Remote;B-FUNCTION
1924;Controller;I-FUNCTION
1924;Settings;I-FUNCTION
1924;after;O
1924;cancelling;O
1924;RTH;B-ACTION
1924;if;O
1924;necessary;O
2130;Gimbal;B-COMPONENT
2130;stuck;O
2130;.;O
2130;Check;O
2130;whether;O
2130;gimbal;B-COMPONENT
2130;lock;O
2130;is;O
2130;removed;O
2130;and;O
2130;ensure;O
2130;gimbal;B-COMPONENT
2130;can;O
2130;rotate;O
2130;freely;O
1943;AirSense;B-ISSUE
1943;communication;I-ISSUE
1943;error;I-ISSUE
1943;.;O
1943;Unable;O
1943;to;O
1943;display;O
1943;nearby;O
1943;manned;B-COMPONENT
1943;aircraft;I-COMPONENT
1943;and;O
1943;anti-collision;B-FUNCTION
1943;warnings;O
1943;.;O
1943;Fly;O
1943;with;O
1943;caution;O
2228;Sprayer;B-COMPONENT
2228;turned;O
2228;ON;O
2034;Capture;O
2034;Failed;O
2034;The;O
2034;gimbal;B-COMPONENT
2034;is;O
2034;moving;O
2034;.;O
2034;Can;O
2034;not;O
2034;shoot;O
2034;panorama;O
2141;Image;B-FUNCTION
2141;transmission;I-FUNCTION
2141;signal;I-FUNCTION
2141;lost;O
2011;Can;O
2011;not;O
2011;enable;O
2011;Intelligent;B-STATE
2011;Flight;I-STATE
2011;Mode;I-STATE
2011;:;O
2011;Low;B-ISSUE
2011;Battery;I-ISSUE
2026;Can;O
2026;not;O
2026;track;O
2026;subject;O
2026;:;O
2026;Subject;O
2026;too;O
2026;Small;O
2026;.;O
2026;Get;O
2026;Closer;O
2026;and;O
2026;retry;O
2227;Sprayer;B-COMPONENT
2227;turned;O
2227;OFF;O
2227;,;O
2227;sprayed;O
2227;nnn;O
2227;at;O
2227;nnn;O
2227;liters/min;O
2207;Remote;B-PARAMETER
2207;controller;I-PARAMETER
2207;battery;I-PARAMETER
2207;level;I-PARAMETER
2207;low;O
2207;.;O
2207;Recharge;O
2207;promptly;O
2161;Manned;B-COMPONENT
2161;aircraft;I-COMPONENT
2161;too;O
2161;close;O
2161;.;O
2161;Fly;O
2161;at;O
2161;a;O
2161;safe;O
2161;altitude;B-PARAMETER
2225;Setting;O
2225;new;O
2225;Return-To-Home;B-PARAMETER
2225;altitude;I-PARAMETER
2225;to;O
2225;nnn;O
1896;Aircraft;B-COMPONENT
1896;ActiveTrack;B-STATE
1896;available;O
1896;at;O
1896;max;O
1896;speed;O
1896;.;O
1896;Obstacle;B-FUNCTION
1896;Avoidance;I-FUNCTION
1896;is;O
1896;not;O
1896;available;O
1964;Attitude;B-PARAMETER
1964;is;O
1964;too;O
1964;large;O
1964;.;O
1964;Backward;B-FUNCTION
1964;Obstacle;I-FUNCTION
1964;Sensing;I-FUNCTION
1964;is;O
1964;not;O
1964;functioning;O
2101;Extra;B-ISSUE
2101;payload;I-ISSUE
2101;detected;O
2101;.;O
2101;Flight;O
2101;performance;O
2101;will;O
2101;be;O
2101;affected;O
2101;.;O
2101;Fly;O
2101;with;O
2101;caution;O
2144;IMU;B-PARAMETER
2144;attitude;I-PARAMETER
2144;restricted;O
2144;.;O
2144;Ensure;O
2144;aircraft;B-COMPONENT
2144;is;O
2144;level;O
2169;Motor;B-COMPONENT
2169;is;O
2169;idling;O
2169;(;O
2169;lost;O
2169;or;O
2169;missing;O
2169;propeller;B-COMPONENT
2169;);O
1902;Aircraft;B-COMPONENT
1902;battery;I-COMPONENT
1902;level;O
1902;low;O
1902;.;O
1902;Return;B-ACTION
1902;to;I-ACTION
1902;home;I-ACTION
1902;promptly;O
1998;Calibration;O
1998;subject;O
1998;is;O
1998;too;O
1998;close;O
1998;.;O
1998;Recalibrate;O
1998;using;O
1998;a;O
1998;subject;O
1998;that;O
1998;is;O
1998;farther;O
1998;away;O
2029;Capture;O
2029;Failed;O
2029;Insufficient;B-ISSUE
2029;storage;I-ISSUE
2029;space;I-ISSUE
2029;.;O
2029;Can;O
2029;not;O
2029;shoot;O
2029;panorama;O
2234;Strong;B-ISSUE
2234;wind;I-ISSUE
2234;warning;I-ISSUE
2234;.;O
2234;Aircraft;O
2234;unable;O
2234;to;O
2234;return;B-ACTION
2234;to;I-ACTION
2234;home;I-ACTION
2234;automatically;O
2234;.;O
2234;Lower;O
2234;altitude;B-PARAMETER
2234;immediately;O
2234;and;O
2234;return;B-ACTION
2234;to;I-ACTION
2234;home;I-ACTION
2234;manually;O
2149;Insufficient;O
2149;SD;B-COMPONENT
2149;card;I-COMPONENT
2149;space;O
2149;.;O
2149;Change;O
2149;card;B-COMPONENT
2149;or;O
2149;delete;O
2149;files;O
1985;Battery;B-COMPONENT
1985;not;O
1985;installed;O
1985;properly;O
1985;.;O
1985;Return;B-ACTION
1985;to;I-ACTION
